516,1965,1,1,3,1,.2489334,-3.965708,15.72684,6.585224,8.074961,-3,9,0,6.333031
517,1965,0,0,3,1,.4974549,-2.245434,5.041972,6.432285,8.065579,-5,25,0,6.550008
520,1965,0,0,5,1,.4967738,-3.471108,12.04859,6.54852,8.014336,7,49,0,7.281627
530,1965,0,1,0,1,.3327954,2.929327,8.580958,7.019858,10.14286,-9,81,0,6.320984
551,1965,0,0,1,1,.2495555,-5.471616,29.93859,6.605038,8.192571,2,4,0,7.327235
553,1965,0,0,1,0,.0032669,-2.486136,6.180873,6.757518,8.28778,-9,81,0,6.105195
560,1965,0,0,19,0,.0023978,-.0337535,.0011393,7.27773,9.895052,4,16,0,8.632688
625,1965,0,1,0,1,.3740526,-4.489879,20.15901,7.037986,9.568154,0,0,0,7.010916
420,1966,0,0,1,0,.0030979,-6.873891,47.25038,7.451905,6.028278,8,64,0,6.976133
432,1966,0,0,6,0,.0013681,-7.809338,60.98575,7.478673,8.491671,-7,49,0,6.657805
433,1966,0,0,6,0,.0007891,-3.733737,13.94079,7.257474,8.222553,-7,49,0,7.442282
434,1966,0,0,6,1,.250875,-3.265121,10.66102,6.977954,7.780721,-7,49,0,7.013142
435,1966,0,0,6,0,.001103,-7.936547,62.98878,7.448493,7.020191,-7,49,0,7.438795
436,1966,0,0,6,1,.2846379,-5.559783,30.91119,7.159184,8.235625,-7,49,0,7.466525
437,1966,0,0,6,1,.1993939,-7.554945,57.07719,6.959083,8.456168,-9,81,0,7.517912
438,1966,0,0,8,0,.0009034,-4.56481,20.83749,7.155576,8.18004,-9,81,0,7.944035
439,1966,0,0,6,1,.1670478,-7.4568,55.60387,7.0682,8.557375,-7,49,0,6.438503
450,1966,0,0,20,0,.0016703,-3.988209,15.90582,7.529811,7.115582,-6,36,0,7.019449
451,1966,0,0,5,0,.001979,-7.417488,55.01913,7.482363,7.812378,6,36,0,7.128408
452,1966,1,1,9,0,.0020023,-7.267409,52.81524,6.998837,8.982687,-9,81,0,6.712239
461,1966,0,0,6,1,.3316616,-7.582209,57.48989,6.733672,7.437795,-6,36,0,7.017605
471,1966,0,0,6,1,.3319982,-5.319708,28.29929,7.311971,8.691986,-6,36,0,6.81702
475,1966,1,1,6,0,.2481064,-7.214092,52.04313,7.101562,10.77369,7,49,0,6.969368
481,1966,0,0,1,0,.0034022,-6.437768,41.44485,6.762665,6.198479,-7,49,0,8.600771
482,1966,0,0,6,1,.3984099,-4.775275,22.80325,6.89638,7.443664,-7,49,0,7.661546
483,1966,0,1,0,1,.2848277,-3.141932,9.871736,7.231569,8.12829,-9,81,0,7.094268
484,1966,0,0,6,0,.0017794,-7.209749,51.98048,7.483985,7.037906,-7,49,0,6.680867
490,1966,0,0,0,1,.1998174,-2.996843,8.981069,6.813347,9.804551,-9,81,0,6.854629
500,1966,0,0,4,1,.1996046,-2.401324,5.766358,6.6837,9.037652,7,49,0,6.365594
501,1966,0,0,3,1,.3322963,-.0138639,.0001922,6.585618,9.217117,2,4,0,6.741653
510,1966,0,0,5,0,.0009352,-2.421683,5.864548,6.636106,9.404014,-7,49,0,6.18555
516,1966,0,0,0,0,.0013531,-4.705189,22.1388,6.602252,8.097122,-5,25,0,6.400955
517,1966,0,0,4,0,.0014471,-3.482061,12.12475,6.460113,8.096817,-5,25,0,6.600102
520,1966,0,0,6,1,.4966642,-3.466104,12.01388,6.561898,8.049108,7,49,0,7.171165
530,1966,0,1,0,1,.33231,5.228835,27.34071,6.982543,10.16839,-9,81,0,6.351095
551,1966,0,0,2,0,.0009844,-3.785398,14.32924,6.672381,8.222553,2,4,0,7.288108
553,1966,0,0,2,0,.002253,-2.482563,6.163122,6.748737,8.307953,-9,81,0,6.174744
560,1966,1,1,20,0,.0007696,4.955606,24.55803,6.958919,9.916848,4,16,0,8.682797
625,1966,0,1,0,1,.249606,-4.863273,23.65143,7.048799,9.568154,7,49,0,7.010916
420,1967,0,0,2,0,.002704,-6.881186,47.35072,7.465468,6.056784,8,64,0,6.999103
432,1967,0,0,7,0,.000948,-7.816741,61.10143,7.457807,8.512783,-7,49,0,6.632331
433,1967,0,0,7,0,.0006929,-3.735695,13.95542,7.243108,8.249576,-7,49,0,7.456576
434,1967,0,0,7,1,.2481018,-6.722349,45.18997,6.977521,7.806696,-7,49,0,7.018402
435,1967,0,0,7,0,.000703,-7.937766,63.00813,7.40478,7.041412,-7,49,0,7.415542
436,1967,0,0,7,1,.2841557,-7.547307,56.96184,7.132554,8.263332,-7,49,0,7.427156
437,1967,0,0,7,0,.0008927,-7.163111,51.31016,6.99806,8.495357,-9,81,0,7.60469
438,1967,0,0,9,0,.0005899,-4.566123,20.84948,7.189149,8.203304,-9,81,0,7.911262
439,1967,0,0,7,0,.0016113,-7.141826,51.00568,7.126511,8.577159,-7,49,0,6.417076
450,1967,0,0,21,0,.0010329,-3.990533,15.92436,7.55487,7.142036,-6,36,0,7.09086
451,1967,0,0,6,0,.0014695,-7.421124,55.07309,7.50157,7.830028,6,36,0,7.149987
452,1967,0,0,0,0,.0020987,-7.283627,53.05122,7.059974,8.99999,-7,49,0,6.916487
461,1967,0,0,7,0,.0034335,-6.95993,48.44062,6.795265,7.480992,-6,36,0,7.138994
471,1967,0,0,7,1,.4973342,-7.638511,58.34685,7.275695,8.714075,-7,49,0,6.821467
475,1967,1,1,0,0,.2475955,-7.460311,55.65624,7.084014,10.80053,-7,49,0,6.90463
481,1967,0,0,2,0,.0052911,-6.944111,48.22068,6.733404,6.196444,-7,49,0,8.529191
482,1967,0,0,7,1,.5967043,-4.986433,24.86452,6.883059,7.462789,-7,49,0,7.650321
483,1967,0,1,0,1,.4268645,-5.275301,27.8288,7.233898,8.14613,-9,81,0,7.051648
484,1967,0,0,7,1,.2498539,-7.465872,55.73925,7.473348,7.063048,-7,49,0,6.61636
490,1967,0,1,1,1,.1997432,-3.995596,15.96479,6.806256,9.834084,-9,81,0,6.890172
500,1967,0,0,5,1,.3980386,-2.802957,7.856565,6.723434,9.080232,0,0,0,6.411391
501,1967,0,0,4,1,.3326185,-1.507954,2.273925,6.610363,9.249658,0,0,0,6.826751
510,1967,0,0,6,0,.1431533,-3.987701,15.90176,6.663534,9.433964,-7,49,0,6.226023
516,1967,0,0,1,1,.2490054,-5.215122,27.1975,6.651916,8.117312,-7,49,0,6.408628
517,1967,0,0,5,1,.2493788,-5.717809,32.69334,6.492289,8.12829,-5,25,0,6.639183
520,1967,0,0,7,1,.4957248,-4.46678,19.95213,6.607122,8.083637,7,49,0,7.217025
530,1967,0,1,0,1,.3324998,4.552418,20.72451,7.02501,10.19433,-9,81,0,6.360456
551,1967,0,0,3,1,.1998164,-3.789692,14.36177,6.722923,8.252446,2,4,0,7.197158
553,1967,0,0,3,0,.0034914,-2.489739,6.198799,6.724322,8.332067,-9,81,0,6.245099
560,1967,0,1,0,0,.0007595,4.952745,24.52969,6.994508,9.938227,4,16,0,8.706322
570,1967,0,0,1,1,.980706,3.88366,15.08281,8.680817,6.909753,9,81,0,6.741051
571,1967,0,0,1,1,.3319973,1.968627,3.875491,7.758709,6.361302,6,36,0,6.85128
625,1967,0,1,0,1,.3738752,-5.984779,35.81758,7.072317,9.568154,7,49,0,7.010916
420,1968,0,0,3,0,.0023213,-6.909533,47.74164,7.41052,6.082219,8,64,0,6.971875
432,1968,0,0,8,0,.0008843,-7.82444,61.22186,7.459664,8.536407,-7,49,0,6.617577
433,1968,0,0,8,0,.0005958,-3.74654,14.03656,7.222591,8.276903,-7,49,0,7.398731
434,1968,0,0,8,1,.2478327,-6.968571,48.56098,6.957512,7.832808,-7,49,0,6.986169
435,1968,0,0,8,0,.0006088,-7.943574,63.10037,7.414406,7.063048,-7,49,0,7.398376
436,1968,0,0,8,1,.2840375,-7.548272,56.97641,7.111617,8.288534,-7,49,0,7.408755
437,1968,0,0,8,0,.0007894,-7.171206,51.4262,7.00972,8.534837,-9,81,0,7.62098
438,1968,0,0,10,0,.0005045,-7.144635,51.04581,7.170126,8.226038,-9,81,0,7.886904
439,1968,0,0,8,0,.0015275,-7.310133,53.43805,7.12927,8.596929,-7,49,0,6.480075
450,1968,0,0,22,0,.0008792,-8.273396,68.44907,7.527412,7.16858,-6,36,0,7.126385
451,1968,0,0,7,0,.0012543,-7.419727,55.05235,7.507323,7.847763,-7,49,0,7.074015
452,1968,0,0,1,0,.0018961,-7.612848,57.95545,7.108301,9.018454,-7,49,0,6.914969
461,1968,0,0,8,0,.0032229,-6.959313,48.43204,6.805235,7.524561,-7,49,0,7.206259
471,1968,0,0,8,1,.2845879,-6.270268,39.31627,7.377026,8.736329,-7,49,0,6.911927
475,1968,0,1,0,0,.2465183,-7.437616,55.31814,7.09165,10.82753,-7,49,0,6.709219
481,1968,0,0,3,0,.0019053,-4.00214,16.01712,7.218394,6.198479,-7,49,0,8.700938
482,1968,0,0,8,1,.3980199,-4.986875,24.86892,6.877024,7.482119,-7,49,0,7.594447
483,1968,0,1,0,1,.2846175,-5.27521,27.82784,7.205184,8.164511,-9,81,0,7.028778
484,1968,0,0,8,0,.0015779,-7.456316,55.59664,7.519123,7.088409,-7,49,0,6.539904
490,1968,0,0,0,1,.1996906,-4.592515,21.0912,6.822441,9.862353,-9,81,0,6.86489
500,1968,0,0,6,1,.1994201,-2.802878,7.856123,6.735443,9.120197,-6,36,0,6.391364
501,1968,0,0,5,1,.3321143,-2.5029,6.264508,6.639516,9.282568,0,0,0,6.820988
510,1968,0,0,7,0,.0008598,-4.840698,23.43235,6.688178,9.464129,-7,49,0,6.288936
516,1968,0,0,2,0,.0011984,-5.225128,27.30196,6.666746,8.13564,-7,49,0,6.515024
517,1968,0,0,6,0,.0012905,-7.204898,51.91056,6.52355,8.159946,-5,25,0,6.665352
520,1968,0,0,8,1,.4953266,-4.469864,19.97968,6.609573,8.117908,7,49,0,7.232834
530,1968,0,1,0,1,.3317787,4.54711,20.67621,7.028744,10.22045,-9,81,0,6.36937
551,1968,0,0,4,0,.0008779,-3.790399,14.36712,6.773129,8.28223,2,4,0,7.244906
553,1968,0,0,4,0,.001999,-2.49015,6.200846,6.77989,8.359135,-9,81,0,6.287208
560,1968,0,1,0,0,.0004667,3.719443,13.83426,7.266434,9.959584,4,16,0,8.742437
570,1968,0,0,2,1,.9765302,3.866391,14.94898,8.713613,6.929517,9,81,0,6.816878
571,1968,0,0,2,1,.331184,1.965887,3.864713,7.790276,6.391917,6,36,0,7.010817
625,1968,0,1,0,1,.2494427,-6.731248,45.3097,7.059763,9.568154,7,49,0,7.010916
411,1969,0,0,1,0,.0071155,-7.917265,62.68308,7.832328,5.68358,2,4,0,8.19969
420,1969,0,0,4,0,.0021882,-6.891598,47.49412,7.455383,6.111467,8,64,0,6.996325
432,1969,0,0,9,0,.0008623,-7.819598,61.14611,7.486001,8.55987,-7,49,0,6.634923
433,1969,0,0,9,0,.0005612,-3.740026,13.9878,7.232216,8.304742,-7,49,0,7.444886
434,1969,0,0,9,1,.2477911,-6.96778,48.54996,6.961911,7.859027,-7,49,0,6.997477
435,1969,0,0,9,0,.0005726,-7.939885,63.04177,7.459984,7.085064,-7,49,0,7.445476
436,1969,0,0,9,1,.2840117,-7.54764,56.96687,7.124784,8.312135,-7,49,0,7.393214
437,1969,0,0,9,0,.0007593,-7.166042,51.35216,7.028955,8.574896,-9,81,0,7.697875
438,1969,0,0,11,0,.0004768,-5.557972,30.89105,7.223026,8.248006,-9,81,0,7.835508
439,1969,0,0,9,0,.0014995,-7.307896,53.40535,7.165609,8.616676,-7,49,0,6.514816
450,1969,0,0,23,0,.0008328,-5.637995,31.78699,7.579166,7.195187,-6,36,0,7.120913
451,1969,0,0,8,0,.0011861,-7.420114,55.05809,7.480141,7.865955,1,1,0,7.204469
452,1969,0,0,2,0,.0018436,-7.610177,57.91479,7.154505,9.038603,-7,49,0,7.015344
461,1969,0,0,9,0,.0031689,-6.958098,48.41513,6.853539,7.567346,-7,49,0,7.234776
471,1969,0,0,9,1,.2845616,-6.553864,42.95314,7.405871,8.758412,-7,49,0,6.970955
475,1969,0,1,0,0,.2464724,-7.43747,55.31596,7.101842,10.85472,-7,49,0,6.677021
481,1969,0,0,4,0,.0018491,-4.001023,16.00819,7.271117,6.206576,-9,81,0,8.718199
482,1969,0,0,9,1,.3979789,-4.987616,24.87631,6.914408,7.502186,-7,49,0,7.675954
483,1969,0,1,0,1,.2845858,-5.275027,27.82591,7.230004,8.183677,-9,81,0,7.013178
484,1969,0,0,9,0,.0015354,-7.951609,63.22808,7.571137,7.114769,-7,49,0,6.632792
490,1969,0,0,1,1,.1996735,-4.79234,22.96653,6.845499,9.889845,-9,81,0,6.916358
500,1969,0,0,7,1,.1993749,-2.802893,7.85621,6.748613,9.157256,-6,36,0,6.395696
501,1969,0,0,6,1,.3320765,-2.502868,6.264347,6.647087,9.315961,0,0,0,6.794855
510,1969,0,0,8,0,.0008307,-5.124904,26.26464,6.676087,9.49439,-7,49,0,6.31693
516,1969,0,0,3,0,.001148,-5.22568,27.30774,6.683165,8.151334,-7,49,0,6.500794
517,1969,0,0,7,0,.0012382,-7.205114,51.91367,6.540944,8.19174,-5,25,0,6.677663
520,1969,0,0,9,1,.4951972,-4.468923,19.97127,6.611744,8.152486,7,49,0,7.229889
530,1969,0,1,0,1,.3316778,4.547956,20.6839,7.01957,10.24669,-9,81,0,6.399094
551,1969,0,0,5,0,.0008458,-3.790057,14.36453,6.763668,8.311399,0,0,0,7.228113
553,1969,0,0,5,0,.0019148,-3.471556,12.0517,6.78557,8.387312,-9,81,0,6.190684
560,1969,0,1,0,0,.0004373,3.718832,13.82971,7.252295,9.98105,4,16,0,8.775078
570,1969,0,0,3,1,.9764029,3.866406,14.9491,8.745888,6.948897,9,81,0,6.790839
571,1969,0,0,3,1,.3311383,1.305443,1.704183,7.760219,6.423247,6,36,0,7.086897
572,1969,0,0,1,1,.9744818,3.883795,15.08387,8.739226,6.008813,0,0,0,7.840573
625,1969,0,1,0,1,.2494001,-6.730792,45.30356,7.086363,9.568154,7,49,0,7.010916
411,1970,0,0,2,0,.0073451,-7.917836,62.69212,7.875985,5.673323,-7,49,0,8.223278
420,1970,0,0,5,0,.0121939,-6.895352,47.54588,7.366198,6.139884,8,64,0,6.984568
432,1970,0,0,10,1,.142762,-7.676823,58.93361,7.463255,8.582045,-7,49,0,6.611019
433,1970,0,0,10,1,.2486381,-3.74084,13.99389,7.208285,8.332789,-7,49,0,7.351113
434,1970,0,0,10,1,.2479419,-6.711074,45.03852,6.997142,7.884953,-7,49,0,7.0011
435,1970,0,0,10,0,.0014831,-7.93866,63.02232,7.445883,7.107426,-7,49,0,7.454246
436,1970,0,0,10,1,.2841004,-7.40517,54.83654,7.167154,8.334472,-7,49,0,7.327491
437,1970,0,0,10,1,.1992691,-5.97722,35.72715,7.018512,8.615227,-9,81,0,7.743898
438,1970,1,1,12,0,.0004906,-5.557209,30.88257,7.224325,8.268732,-9,81,0,7.764712
439,1970,0,0,10,0,.0020407,-6.482707,42.02549,7.165315,8.636397,-6,36,0,6.506023
450,1970,0,0,24,1,.3303105,-5.636718,31.77259,7.583607,7.239933,-6,36,0,7.160683
451,1970,0,0,9,1,.4913193,-7.420272,55.06044,7.465242,7.884576,1,1,0,7.242068
452,1970,0,0,3,0,.0024255,-7.28791,53.11362,7.175677,9.060912,-2,4,0,7.025334
461,1970,0,0,10,0,.0035652,-4.994801,24.94804,6.855797,7.610853,-7,49,0,7.260867
471,1970,0,0,10,1,.2846209,-7.833243,61.3597,7.473583,8.78048,-7,49,0,6.999842
475,1970,0,1,0,0,.2465964,-7.458641,55.63132,7.105173,10.8821,-7,49,0,6.866798
481,1970,0,0,5,0,.001995,-6.964389,48.50271,7.317375,6.222576,-9,81,0,8.775279
482,1970,0,0,10,1,.3980469,-5.985703,35.82864,6.95471,7.5224,-7,49,0,7.709519
483,1970,0,1,0,1,.2846411,-5.987737,35.853,7.27239,8.203031,-9,81,0,7.058234
484,1970,0,0,10,0,.0016259,-7.963105,63.41105,7.611254,7.141245,-7,49,0,6.719315
490,1970,0,0,2,1,.1997087,-5.39314,29.08596,6.869555,9.916897,-9,81,0,6.957298
500,1970,0,0,8,1,.1994306,-5.189679,26.93276,6.778209,9.191361,-7,49,0,6.423214
501,1970,0,0,7,1,.3321195,-5.819469,33.86622,6.615582,9.349929,-7,49,0,6.838362
510,1970,0,0,9,0,.0008691,-6.268994,39.30029,6.700036,9.524714,-7,49,0,6.304412
516,1970,0,0,4,0,.0012217,-6.965564,48.51908,6.720234,8.164511,-7,49,0,6.472238
517,1970,0,0,8,0,.0013119,-7.462146,55.68363,6.548023,8.223627,-5,25,0,6.754149
520,1970,0,0,10,1,.4953134,-7.907011,62.52082,6.644387,8.1873,-7,49,0,7.030309
530,1970,0,1,0,1,.3317651,-3.996972,15.97578,6.96876,10.27288,-9,81,0,6.420825
551,1970,0,0,6,0,.0009011,-3.594687,12.92177,6.828022,8.340218,0,0,0,7.210287
553,1970,0,0,6,0,.0020471,-3.478996,12.10341,6.771759,8.415825,-9,81,0,6.216067
560,1970,0,1,0,0,.0005,3.965837,15.72786,7.357786,10.00274,4,16,0,8.80184
570,1970,0,0,4,1,.9765796,3.860315,14.90203,8.773415,6.96979,9,81,0,6.781432
571,1970,0,0,4,1,.3312178,1.302367,1.696159,7.83589,6.456769,7,49,0,7.136658
572,1970,0,0,2,1,.9746595,3.876592,15.02796,8.766389,6.040255,0,0,0,8.004666
625,1970,0,1,0,1,.249436,-7.728324,59.727,7.124933,9.568154,2,4,0,7.010916
411,1971,0,0,3,0,.0020822,-7.914009,62.63153,7.903982,5.641907,-7,49,0,8.231674
420,1971,0,0,6,0,.0026791,-6.894438,47.53327,7.410126,6.1717,8,64,0,7.014446
432,1971,0,0,11,0,.0007487,-7.389585,54.60597,7.489362,8.603371,-7,49,0,6.664307
433,1971,0,0,11,0,.0006968,-3.740757,13.99327,7.242836,8.361475,-7,49,0,7.394487
434,1971,0,0,11,0,.0008823,-6.204306,38.49341,7.029882,7.910957,-2,4,0,6.99788
435,1971,0,0,11,0,.2479041,-7.934508,62.95641,7.483083,7.130098,-7,49,0,7.539639
436,1971,0,0,11,1,.1422727,-6.41057,41.0954,7.211112,8.360071,-7,49,0,7.325603
437,1971,0,0,11,0,.0006146,-4.587159,21.04202,7.056118,8.655911,-9,81,0,7.779274
438,1971,0,0,0,0,.0005591,-5.554915,30.85708,7.271514,8.284252,-9,81,0,7.732882
439,1971,0,0,11,0,.0005702,-4.829621,23.32524,7.198386,8.655389,-4,16,0,6.505859
450,1971,0,0,25,0,.0009405,-5.632817,31.72863,7.608285,7.26333,-6,36,0,7.194865
451,1971,0,0,10,0,.0013786,-7.416738,55.008,7.467809,7.903596,1,1,0,7.310797
452,1971,0,0,4,0,.0010932,-6.615996,43.7714,7.182265,9.090768,3,9,0,7.156177
461,1971,0,0,11,0,.0011325,-1.06068,1.125042,6.899025,7.635304,-7,49,0,7.242383
471,1971,0,0,11,1,.1426257,-7.832641,61.35027,7.524228,8.804475,-7,49,0,6.994877
475,1971,0,0,0,0,.246646,-6.223641,38.73371,7.107424,10.90964,-7,49,0,7.015093
481,1971,0,0,6,0,.0014977,-6.963398,48.4889,7.35728,6.251904,-9,81,0,8.833055
482,1971,0,0,11,1,.3978138,-6.779202,45.95758,6.981269,7.542744,-7,49,0,7.714267
483,1971,0,1,0,1,.1425603,-6.556097,42.9824,7.300477,8.222553,-9,81,0,7.073473
484,1971,0,0,11,0,.0013294,-7.963385,63.41549,7.62737,7.167809,-7,49,0,6.834066
490,1971,0,0,3,1,.2991556,-5.790271,33.52724,6.913637,9.943813,-9,81,0,6.961874
500,1971,1,1,9,1,.1993434,-5.984699,35.81662,6.768133,9.222269,-7,49,0,6.409434
501,1971,0,0,8,1,.4978163,-6.483513,42.03595,6.679148,9.384377,-7,49,0,6.710694
510,1971,0,0,10,1,.1432343,-6.270243,39.31595,6.70899,9.554568,-7,49,0,6.33695
516,1971,0,0,5,0,.0030006,-6.967772,48.54985,6.707012,8.171034,-7,49,0,6.743069
517,1971,0,0,9,1,.2492009,-7.464453,55.71806,6.621946,8.255829,-5,25,0,6.787416
520,1971,0,0,11,1,.492578,-7.914021,62.63173,6.581442,8.396606,-7,49,0,7.130739
530,1971,0,1,0,1,.3298997,-5.31433,28.2421,6.962217,10.29894,-9,81,0,6.409467
551,1971,0,0,7,0,.0011914,-2.802387,7.85337,6.841071,8.367067,0,0,0,7.196792
553,1971,0,0,7,0,.0025184,-3.475285,12.07761,6.783287,8.444838,-9,81,0,6.120671
560,1971,0,1,0,0,.0005858,.4820895,.2324103,7.422637,10.02579,4,16,0,8.83606
570,1971,0,0,5,1,.9764158,3.857903,14.88342,8.808347,6.990256,-9,81,0,6.783235
571,1971,0,0,5,1,.3313127,2.608396,6.803731,7.900556,6.490724,7,49,0,7.083916
572,1971,0,0,3,1,.9745845,3.819002,14.58477,8.801064,6.063785,0,0,0,8.141647
625,1971,1,1,0,1,.3734988,-7.728686,59.73259,7.119487,9.597777,-2,4,0,7.010916
411,1972,0,0,4,0,.002058,-7.917096,62.6804,7.936789,5.594711,-7,49,0,8.207615
420,1972,0,0,7,0,.0025151,-6.913487,47.7963,7.372452,6.204558,8,64,0,6.987702
432,1972,0,0,12,0,.0004128,-7.39432,54.67598,7.491058,8.624073,-7,49,0,6.674347
433,1972,0,0,12,0,.0006503,-3.747393,14.04295,7.249784,8.390495,-7,49,0,7.353985
434,1972,0,0,12,0,.0008574,-6.206165,38.51648,6.999559,7.937375,-2,4,0,6.957773
435,1972,0,0,12,0,.0006612,-7.938537,63.02036,7.461448,7.153052,-7,49,0,7.538271
436,1972,0,0,12,1,.1422394,-6.411682,41.10966,7.193608,8.386401,-7,49,0,7.364648
437,1972,0,0,12,0,.0005929,-4.592495,21.09101,7.102628,8.696844,-9,81,0,7.853407
438,1972,0,0,1,0,.0005347,-6.943777,48.21603,7.284726,8.297045,-9,81,0,7.778433
439,1972,0,0,12,0,.0005359,-4.832239,23.35053,7.193935,8.673855,-4,16,0,6.487897
450,1972,0,0,26,0,.0009114,-7.939462,63.03506,7.627687,7.293018,-6,36,0,7.278822
451,1972,0,0,11,0,.0013249,-7.418179,55.02938,7.531503,7.923348,-6,36,0,7.24972
452,1972,0,0,5,0,.001063,-6.619769,43.82134,7.1274,9.11965,3,9,0,7.26924
461,1972,0,0,12,0,.0011002,-1.063414,1.130849,6.917552,7.659643,-7,49,0,7.018106
471,1972,0,0,12,1,.1426175,-7.834166,61.37415,7.53436,8.829958,-7,49,0,7.003547
475,1972,0,0,1,0,.2466083,-6.225387,38.75544,7.09569,10.93737,-7,49,0,7.093646
481,1972,0,0,7,0,.0014955,-6.965389,48.51664,7.371668,6.284134,-9,81,0,8.890342
482,1972,0,0,12,1,.3977994,-7.771577,60.39742,6.992216,7.56372,-7,49,0,7.677873
483,1972,0,1,0,1,.1425394,-7.267331,52.8141,7.31741,8.242229,-9,81,0,7.0191
484,1972,0,0,12,0,.001351,-7.964675,63.43605,7.632483,7.194437,-7,49,0,6.892895
490,1972,0,0,4,1,.2995156,-6.288571,39.54612,6.918861,9.970819,-9,81,0,6.952604
500,1972,0,1,0,1,.1993399,-6.977585,48.68669,6.819558,9.249561,-7,49,0,6.486481
501,1972,0,0,9,1,.4977976,-7.312802,53.47707,6.670046,9.419304,-7,49,0,6.918507
510,1972,0,0,11,1,.1432635,-6.2719,39.33673,6.764121,9.584177,-7,49,0,6.368633
516,1972,0,0,6,0,.0030335,-6.97023,48.5841,6.75911,8.177796,-7,49,0,6.679813
517,1972,0,0,10,1,.2492133,-7.467191,55.75895,6.631216,8.288032,-5,25,0,6.766387
520,1972,0,0,12,1,.4931391,-7.917978,62.69438,6.689362,8.424859,-7,49,0,6.967127
530,1972,0,1,0,1,.3298566,-6.957274,48.40367,6.993214,10.32479,-9,81,0,6.422061
551,1972,0,0,8,1,.1999001,-2.803257,7.858251,6.91186,8.394573,0,0,0,7.195915
552,1972,1,1,7,1,.3302686,3.565454,12.71247,7.743177,8.626586,4,16,0,7.709219
553,1972,0,0,8,0,.0046024,-3.47734,12.0919,6.798779,8.474077,-9,81,0,6.31767
560,1972,0,1,0,1,.2492198,.4810976,.2314549,7.457875,10.04871,4,16,0,8.857469
570,1972,0,0,6,1,.9772158,3.853655,14.85066,8.829569,7.011214,-9,81,0,6.817119
571,1972,0,0,6,1,.6614987,2.60691,6.795982,7.918666,6.52503,7,49,0,7.186296
572,1972,0,0,4,1,.9764058,3.814701,14.55194,8.822505,6.09131,0,0,0,8.112785
625,1972,0,1,0,1,.3734801,-7.729148,59.73973,7.148388,9.626877,-7,49,0,7.061043
411,1973,0,0,5,0,.0017494,-8.416434,70.83636,7.956725,5.537334,-7,49,0,8.254214
420,1973,0,0,8,0,.0022104,-6.924226,47.9449,7.408203,6.238325,8,64,0,6.982631
432,1973,0,0,13,0,.000359,-7.401298,54.77921,7.506175,8.644354,-7,49,0,6.702108
433,1973,0,0,13,0,.0005721,-3.750181,14.06386,7.242925,8.41958,-7,49,0,7.390854
434,1973,0,0,13,0,.0007317,-6.236104,38.88899,6.994728,7.963808,-7,49,0,6.976189
435,1973,0,0,13,0,.000581,-7.945005,63.12311,7.529133,7.176255,-7,49,0,7.52931
436,1973,0,0,13,1,.142167,-7.128027,50.80878,7.238205,8.413387,-7,49,0,7.266828
437,1973,0,0,13,0,.0005127,-6.580151,43.29838,7.094131,8.737613,-9,81,0,7.857848
438,1973,0,0,2,0,.0004684,-6.948537,48.28217,7.275295,8.308199,-9,81,0,7.736089
